Nombre,Puntuacion,Precio,Estrellas,Llaves,Direccion,web,zona,Nombre_norm
Panther Home Triana Deluxe,8.5,181.0,4,,"Triana, Sevilla",Booking,Sevilla,panther home triana deluxe
"10 minutos centro Sevilla, moderno y con parking gratis",9.6,190.0,4,,"Nervión, Sevilla",Booking,Sevilla,minutos centro moderno con parking gratis
Apartamento cerca del aereopuerto,6.5,65.0,3,,"Este, Sevilla",Booking,Sevilla,cerca aereopuerto
calle harinas 23,6.8,169.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,calle harinas
Enjoy Sevilla,8.2,177.0,3,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,enjoy
Moderno Estudio Junto Al Río,8.4,180.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,moderno estudio junto al rio
Juderia Center Premium Suites Free,8.4,183.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,juderia center premium free
One&Lux Goyeneta Central Duplex with pool & patio,8.6,194.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,one&lux goyeneta central duplex
Ático cielo de la Macarena,6.2,102.0,3,,"Macarena, Sevilla",Booking,Sevilla,atico cielo macarena
FastLatin Home Sevilla,4.5,56.0,3,,"Bellavista - Palmera, Sevilla",Booking,Sevilla,fastlatin home
Apartamento Aeropuerto Sevilla,9.6,166.0,4,,"Este, Sevilla",Booking,Sevilla,aeropuerto
La Alcazaba de Triana,9.2,170.0,4,,"Triana, Sevilla",Booking,Sevilla,alcazaba triana
ATICO CALERIA CON VISTAS A LA GIRALDA,8.1,110.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico caleria con vistas a giralda
Iberflat Fabiola,8.5,198.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,iberflat fabiola
Enjoy Sevilla Familia,7.6,202.0,3,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,enjoy familia
Panther Home Alameda II,8.1,142.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,panther home alameda ii
Numa Seville Jondo,9.1,171.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,numa jondo
la casita del tiro de linea,8.0,225.0,4,,"Sur, Sevilla",Booking,Sevilla,casita tiro linea
Apartamento Celia,9.1,158.0,4,,"Macarena, Sevilla",Booking,Sevilla,celia
Apartamento de la Luz en exclusividad,8.1,183.0,0,,"Macarena, Sevilla",Booking,Sevilla,luz
Penthouse Asuncion Feria,9.1,195.0,4,,"Los Remedios, Sevilla",Booking,Sevilla,penthouse asuncion feria
Santa Isabel Low Cost Rooms in private house,6.3,145.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,santa isabel low cost rooms in private house
La Casa del Corral Triana collection apartment,9.0,202.0,4,,"Triana, Sevilla",Booking,Sevilla,casa corral triana collection
City-center stay - AC comfort & fast WiFi,7.7,133.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,city center stay ac comfort & fast wifi
180Home INTIMO APARTAMENTO EN CALLE SIERPES,8.0,195.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,home intimo
Shared apartment! Piso compartido! Общая квартира!,7.2,,0,,"Sur, Sevilla",Booking,Sevilla,shared ! piso compartido! общая квартира!
Apartamento Presidente 4,8.8,151.0,4,,"Los Remedios, Sevilla",Booking,Sevilla,presidente
Tu rincón sevillano,8.8,100.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tu rincon no
Vista Corral del Conde,9.2,112.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,vista corral conde
Lovely apt in the city center - 15m walk Giralda,7.4,124.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,lovely apt in the city center m walk giralda
nervion,,160.0,0,,"Nervión, Sevilla",Booking,Sevilla,nervion
En el Corazón de Sevilla,8.7,220.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,en corazon
#3# Apartamento BAÑERA HIDROMASAJE Sevilla Centro,7.8,175.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,## bañera hidromasaje centro
JDC1C - Beautiful Apartment in Sevilla,8.3,200.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,jdcc beautiful in
FAM Sevillian Apartment,9.6,190.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,fam sevillian
Apartment in La Campana city centre of Seville,,116.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,in campana city centre of
nQn Aparts & Suites Sevilla,9.5,248.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,nqn aparts &
Giralda modern & luxury,7.3,149.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,giralda modern & luxury
Apartamento Familiar,7.0,103.0,3,,"Este, Sevilla",Booking,Sevilla,familiar
NEW Gorgeous 2-Bed Apt in Seville Center,8.6,170.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,new gorgeous bed apt in center
Apartamento acogedor y moderno en pleno centro de Sevilla con Parking Gratis,8.9,180.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,acogedor moderno
Dalia modern & luxury,8.5,149.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,dalia modern & luxury
Ático Campana Donkey Terraza privada,7.7,128.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico campana donkey terraza privada
La Casa de Luis de Vargas,8.2,157.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,casa luis vargas
Ritual Sevilla Santa Justa 2,8.0,199.0,4,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,ritual santa justa
ISG Apartments Estudio en La Alameda 2,8.7,156.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg estudio
Tourist House Trajano Terraza-Piscina,8.7,273.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house trajano terraza piscina
San Lorenzo Collection Homes - Space Maison Apartments,8.4,152.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,san lorenzo collection homes space maison
Numa Seville Molina,8.9,192.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,numa molina
Apartamento Trajano Casco Antiguo,10.0,202.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,trajano casco antiguo
BELLA VISTA Modern & Luxury,7.1,149.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,bella vista modern & luxury
Dúplex Donkey Parking,8.2,130.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,duplex donkey parking
Casa Pepita Gutiérrez,8.9,221.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,casa pepita gutierrez
"HomeySeville-Precioso Apartamento San Juan de la Palma, Parking Optional",8.9,146.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,homey precioso san juan palma parking optional
Apartamento industrial 1 dormitorio y garaje,9.1,134.0,4,,"Triana, Sevilla",Booking,Sevilla,industrial dormitorio garaje
ISG Apartments Precioso ático con terraza privada en el centro- FREE PARKING,7.9,181.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg precioso atico con terraza privada
Encarnacion modern & luxury,7.5,149.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,encarnacion modern & luxury
Precioso Apartamento en el corazon de Sevilla,9.0,235.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,precioso
Estudio céntrico en Puñonrostro,9.0,135.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,estudio centrico
"Apartamento céntrico en la calle Cruz Verde, 10",7.5,151.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,centrico
Feria modern & luxury,7.6,149.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,feria modern & luxury
LIAM STUDIO IN SEVILLA CENTRIC,7.7,90.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,liam studio in centric
Casa amueblado,4.6,113.0,2,,"Cerro - Amate, Sevilla",Booking,Sevilla,casa amueblado
"Soleado, familiar, alegre y tranquilo a un paseo de la Catedral",9.6,231.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,soleado familiar alegre tranquilo a un paseo catedral
180Home IDEAL PLAZA DEL SALVADOR,6.8,163.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,home ideal plaza salvador
Luxury apartment in city center of seville,,137.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,luxury in city center of
ISG Apartments Triana Estudio 2,8.4,167.0,4,,"Triana, Sevilla",Booking,Sevilla,isg triana estudio
Fino modern & luxury,6.7,149.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,fino modern & luxury
HN El Palomar,8.4,202.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,hn palomar
ISG Apartments Apartamento cerca de la Catedral,8.6,188.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg cerca catedral
Tournet Triana,4.7,106.0,2,,"Triana, Sevilla",Booking,Sevilla,tournet triana
Magnífico Ático en frente de la Feria,9.5,216.0,4,,"Los Remedios, Sevilla",Booking,Sevilla,magnifico atico
Apto En Historico Patio Andaluz,10.0,191.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,apto
Cozy apartment in a typical Sevillian patio house,8.9,132.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,cozy in a typical sevillian patio house
Duplex apartment in the heart of the city,,145.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,duplex in the heart of the city
Apartamentos Gravina 31,8.7,333.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,gravina
Abba,8.2,77.0,4,,Sevilla,Booking,Sevilla,abba
Amicorum Parking,6.9,181.0,2,,"Nervión, Sevilla",Booking,Sevilla,amicorum parking
J&N Apartament La Palmera 1,6.8,125.0,3,,"Bellavista - Palmera, Sevilla",Booking,Sevilla,j&n apartament palmera
Lofty Justa,,207.0,3,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,lofty justa
Don Fadrique Macarena,9.6,191.0,4,,"Macarena, Sevilla",Booking,Sevilla,don fadrique macarena
Rooftop maisonette with magnificent terrace,9.5,340.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,rooftop maisonette
Moderno y Céntrico Apartamento,8.2,109.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,moderno centrico
"Inmogestion Integral Rentals, Paraiso 4, Sevilla",9.4,319.0,4,,"Triana, Sevilla",Booking,Sevilla,inmogestion integral rentals paraiso
Dulce modern & luxury,7.9,149.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,dulce modern & luxury
Charming apt in the center - 10m walk Isla Mágica,7.1,119.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,charming apt in the center m walk isla magica
ISG Apartments Campana Free Parking,9.7,365.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg campana free parking
Dumonde Parking,9.0,188.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,dumonde parking
Tourist House Francos,8.9,333.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house francos
ISG Apartments Casa Virginia-Alameda,9.1,156.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg casa virginia alameda
Suite Seville Historic Center,9.5,145.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,historic center
Ático duplex céntrico,,238.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico duplex centrico
SevillaDream,6.5,980.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,dream
Feria,9.2,205.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,feria
Ritual Sevilla Santa Justa,9.6,199.0,4,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,ritual santa justa
Luxury Rooftop - Space Maison Apartments,8.9,209.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,luxury rooftop space maison
Alameda Ático A,9.0,81.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,alameda atico a
Ático in City Center,,152.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico in city center
Las Columnas de Hércules - Great location!,9.3,155.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,las columnas hercules great location!
ISG Apartments Triana 1,8.9,190.0,4,,"Triana, Sevilla",Booking,Sevilla,isg triana
Oasis in the heart of Seville - 2 BR apt with FREE PARKING,8.6,200.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,oasis in the heart of br apt
180Home GLAMUROSO APARTAMENTO EN LAS SETAS,6.0,175.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,home glamuroso
Resitur Luxury Apartment 532,7.3,390.0,3,,"Triana, Sevilla",Booking,Sevilla,resitur luxury
Precioso piso en Sevilla,8.5,185.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,precioso piso
habitacion acogedora con limpieza incluida- buena conexion,8.7,87.0,0,,"Macarena, Sevilla",Booking,Sevilla,habitacion acogedora con limpieza incluida buena conexion
"Estadio del Sevilla, 3 hab, 8 plazas y metro",8.4,450.0,4,,"Nervión, Sevilla",Booking,Sevilla,estadio hab plazas metro
MAR - Beautiful apartment with two bedrooms and two bathrooms,7.3,177.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,mar beautiful
Hotel Boutique Casa del Limonero,9.9,406.0,2,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,casa limonero
ISG Apartments Faustino 45-3,8.2,179.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg faustino
"Mini Estudio JACUZZI DOBLE SEVILLA ""POLIGONO INDUSTRIAL""",4.9,184.0,0,,"Macarena Norte, Sevilla",Booking,Sevilla,"mini estudio jacuzzi doble ""poligono industrial"""
"3 Double Beds - Great Area, Perfect for Families",8.8,222.0,4,,"Los Remedios, Sevilla",Booking,Sevilla,double beds great area perfect for families
ALOJAMIENTO LANZA en el CORAZÓN DE SEVILLA,8.2,150.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,alojamiento lanza
Descanso en Sevilla,9.2,88.0,4,,Sevilla,Booking,Sevilla,descanso
Tourist House San Eloy,8.5,336.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house san eloy
HN Arrayan,6.4,175.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,hn arrayan
Gran Plaza,,246.0,0,,Sevilla,Booking,Sevilla,gran plaza
Apartamento Faustino Alvarez,9.1,129.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,faustino alvarez
Ático Corazón De Sevilla,5.0,205.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico corazon
La Clara Domus,8.8,82.0,4,,Sevilla,Booking,Sevilla,clara domus
PuraSevilla apartments nº4,,164.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,pura nº
Sevilla Centro Histórico Cerca Estación AVE,8.3,204.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,centro historico cerca estacion ave
Casa de la Moneda Residences Sevilla,9.6,400.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,casa moneda residences
Airbhouse prívate rooms & Triana,,162.0,0,,"Triana, Sevilla",Booking,Sevilla,airbhouse private rooms & triana
SF - Shiny Apartment in City Centre,7.7,214.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,sf shiny in city centre
Piso Próximo Basílica Macarena,7.0,172.0,4,,"Macarena, Sevilla",Booking,Sevilla,piso proximo basilica macarena
"Sunny handmade home. WI-FI, a/c & free parking",9.2,158.0,4,,"San Pablo-Santa Justa, Sevilla",Booking,Sevilla,sunny handmade home. wi fi a/c & free parking
Violeta apartment with cozy balcony Sevilla,8.3,230.0,4,,"Triana, Sevilla",Booking,Sevilla,violeta
Enjoy Sevilla Resolana,,248.0,4,,"Macarena, Sevilla",Booking,Sevilla,enjoy resolana
Oak & Sandstone Studio - Space Maison Apartments,8.9,189.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,oak & sandstone studio space maison
NEW Luxury and sunny 2BR apartment Premium Spot,8.8,213.0,4,,"Triana, Sevilla",Booking,Sevilla,new luxury and sunny br premium spot
Apartment Mosaic Giralda,8.5,203.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,mosaic giralda
Ático 1 Terraza y sol en el Centro de Sevilla !!,9.5,200.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico terraza sol
Elegant Suite,8.9,335.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,elegant
A orillas del Guadalquivir,7.3,159.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,a orillas guadalquivir
Piso en Sevilla Este,1.0,90.0,0,,"Este, Sevilla",Booking,Sevilla,piso
#4# Apartamento Familiar Sevilla Centro,7.4,249.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,## familiar centro
Lanza Tranquilo y acogedor,,166.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,lanza tranquilo acogedor
Whitey Aparment in Triana,7.2,308.0,3,,"Triana, Sevilla",Booking,Sevilla,whitey in triana
Apartamento Duplex Sevilla Centro,,247.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,duplex centro
Numa Seville Prestigio,9.2,420.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,numa prestigio
Estudio Sevilla Centro,6.9,175.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,estudio centro
Bright Apartment in Seville with Private Garden,,535.0,4,,"Nervión, Sevilla",Booking,Sevilla,bright in
Mini Estudio Lovely Sevilla Centro,7.6,261.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,mini estudio lovely centro
Tourist House Odonell,9.0,293.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house odonell
ISG Apartments Family Stay San Marcos,10.0,866.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,isg family stay san marcos
Amplio y luminoso Sevilla,5.0,208.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,amplio luminoso
COPLA HOUSE Sevilla - Premium Experience para 12,9.7,695.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,copla house premium experience para
Tourist House Casa Pilatos,8.2,560.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house casa pilatos
Apart Sevilla Centro con piscina,4.8,190.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,apart centro con piscina
Moderno Y Luminoso Calle Salado,6.0,228.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,moderno luminoso calle salado
Estudio Castellar,5.1,224.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,estudio castellar
Mini Estudio Sevilla Centro,5.9,179.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,mini estudio centro
Acogedor piso en Los Remedios,,144.0,0,,"Triana, Sevilla",Booking,Sevilla,acogedor piso
El Torreón 1,8.8,65.0,4,,Sevilla,Booking,Sevilla,torreon
Loft Alameda De Hercules Sevilla,9.0,220.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,loft alameda hercules
WakeUp Apartment,5.2,450.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,wakeup
"Casa Rural Familiar , Castilleja del Campo , Sevilla",8.1,98.0,4,,Sevilla,Booking,Sevilla,casa rural familiar castilleja campo
Ático terraza privada Tetuán,9.2,391.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico terraza privada tetuan
Brand-New 2BR Apt Near Center - FREE Parking,,257.0,0,,Sevilla,Booking,Sevilla,brand new br apt near center free parking
Tourist House Vidrio,8.0,405.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house vidrio
Loft Candela Apartment,,360.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,loft candela
Ático Penthouse Seville Terrace Dup,9.5,331.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico penthouse terrace dup
La Casa de los Viajantes,6.1,405.0,3,,"Macarena, Sevilla",Booking,Sevilla,casa viajantes
la casa de las pergolas,9.0,600.0,0,,"Bellavista - Palmera, Sevilla",Booking,Sevilla,casa las pergolas
TreeTriana,8.5,491.0,4,,"Triana, Sevilla",Booking,Sevilla,treetriana
Center Sevilla Magdalena Premium,8.2,183.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,center magdalena premium
Magnifica Ubicación,8.6,175.0,4,,"Cerro - Amate, Sevilla",Booking,Sevilla,magnifica ubicacion
5-Bedroom Gem in the Heart of Seville,10.0,360.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,gem in the heart of
Ático dúplex en el centro de Sevilla,8.0,416.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico duplex
Violeta loft B chill out Sevilla,7.6,250.0,3,,"Triana, Sevilla",Booking,Sevilla,violeta loft b chill out
Amazing Sevilla Apartamento,7.1,510.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,amazing
Charming Apartment In Seville,,398.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,charming in
Freedom Penthouse,,466.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,freedom penthouse
Santa Clara Apartament,6.4,360.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,santa clara apartament
La Naranja de Reina Mercedes,,460.0,4,,"Bellavista - Palmera, Sevilla",Booking,Sevilla,naranja reina mercedes
Resitur Luxury Suit 423,6.3,667.0,3,,"Triana, Sevilla",Booking,Sevilla,resitur luxury suit
Resitur Luxury Suit 2,6.7,710.0,3,,"Triana, Sevilla",Booking,Sevilla,resitur luxury suit
Resitur Luxury Apartment 114,6.4,640.0,3,,"Triana, Sevilla",Booking,Sevilla,resitur luxury
Sevilla próximo a Plaza de España,,932.0,0,,"Sur, Sevilla",Booking,Sevilla,proximo a plaza españa
Resitur Luxury Suit A,5.7,667.0,3,,"Triana, Sevilla",Booking,Sevilla,resitur luxury suit a
Resitur Luxury Apartment 113,5.5,640.0,2,,"Triana, Sevilla",Booking,Sevilla,resitur luxury
Apartamento Casa Callejón del Agua,9.2,496.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,casa callejon agua
Campanilla n`28,9.3,170.0,4,,Sevilla,Booking,Sevilla,campanilla n`
Rabadan Brand New Amazing House with Terrace Parking,10.0,836.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,rabadan brand new amazing house
Sierpes by Linin,8.9,712.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,sierpes
Casa del Monte Sevilla,9.5,359.0,4,,Sevilla,Booking,Sevilla,casa monte
En CARRERA OFICIAL SEMANA SANTA,8.0,1.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,en carrera oficial semana santa
Santo Copas,9.5,864.0,0,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,santo copas
Tourist House Alfalfa,8.1,595.0,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,tourist house alfalfa
Acogedora casa con piscina en el centro histórico,10.0,1.345,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,acogedora casa con piscina
Fabled Parking,,687.0,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,fabled parking
"Comfortable apartment in Seville, 65 m² with balcony",10.0,780.0,4,,"Triana, Sevilla",Booking,Sevilla,comfortable in m²
Belle Pop,,1.347,3,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,belle pop
Orbyz,,1.791,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,orbyz
Cortijo la amazona,9.6,1.001,4,,Sevilla,Booking,Sevilla,cortijo ama
Ático con piscina Sevilla Centro,,2.712,4,,"Centro histórico de Sevilla, Sevilla",Booking,Sevilla,atico con piscina centro
 JOY Plaza de Armas,4.3,19.0,0,,"Historical Center, Seville ·  0.93 km from city centre",Edreams,Sevilla,joy plaza armas
 Exe Sevilla Macarena,3.5,73.0,4,,"Distrito Macarena, Seville ·  1.95 km from city centre",Edreams,Sevilla,exe macarena
 Ibis Budget Sevilla Aeropuerto,3.7,55.0,1,,"Distrito Norte, Seville ·  4.51 km from city centre",Edreams,Sevilla,ibis budget aeropuerto
 Hotel Sevilla Center,4.2,98.0,4,,"Sur, Seville ·  1.20 km from city centre",Edreams,Sevilla,center
 Hotel Macià Sevilla Kubb,4.1,88.0,4,,"San Roque, Seville ·  0.90 km from city centre",Edreams,Sevilla,macià kubb
 Ibis Sevilla,4.0,61.0,1,,"Distrito Norte, Seville ·  4.39 km from city centre",Edreams,Sevilla,ibis
 Hotel Las Casas de la Judería,4.1,114.0,4,,"Historical Center, Seville ·  0.40 km from city centre",Edreams,Sevilla,las casas juderia
 Hotel Vértice Sevilla,3.9,79.0,4,,"Este-Alcosa-Torreblanca, Seville ·  6.32 km from city centre",Edreams,Sevilla,vertice
 San Pablo,3.7,77.0,3,,"Este-Alcosa-Torreblanca, Seville ·  6.08 km from city centre",Edreams,Sevilla,san pablo
 Catalonia Híspalis,3.5,63.0,3,,"Distrito Cerro-Amate, Seville ·  4.38 km from city centre",Edreams,Sevilla,catalonia hispalis
 Hilton Garden Inn Sevilla,4.3,76.0,4,,"Distrito Norte, Seville ·  4.98 km from city centre",Edreams,Sevilla,hilton garden inn
 Catalonia Santa Justa,4.1,90.0,4,,"Distrito San Pablo-Santa Justa, Seville ·  1.18 km from city centre",Edreams,Sevilla,catalonia santa justa
 Eurostars Torre Sevilla,4.0,117.0,5,,"Triana, Seville ·  1.72 km from city centre",Edreams,Sevilla,eurostars torre
 Hotel y Apartamentos Doña Lola,3.5,90.0,3,,"Historical Center, Seville ·  0.97 km from city centre",Edreams,Sevilla,doña lola
 Oasis Backpackers' Hostel Sevilla,4.3,30.0,3,,"Historical Center, Seville ·  0.67 km from city centre",Edreams,Sevilla,oasis backpackers'
 Melia Lebreros,4.1,118.0,4,,"La Buhaira, Seville ·  1.71 km from city centre",Edreams,Sevilla,melia lebreros
 Pasarela,3.3,65.0,4,,"Sur, Seville ·  1.23 km from city centre",Edreams,Sevilla,pasarela
 Virgen de los Reyes Hotel,4.0,94.0,4,,"Distrito San Pablo-Santa Justa, Seville ·  2.07 km from city centre",Edreams,Sevilla,virgen reyes
 Exe Isla Cartuja,3.2,85.0,4,,"Triana, Seville ·  3.48 km from city centre",Edreams,Sevilla,exe isla cartuja
 Ibis Styles Sevilla City Santa Justa,4.3,81.0,3,,"Huerta del Pilar, Seville ·  1.20 km from city centre",Edreams,Sevilla,ibis styles city santa justa
 Exe Sevilla Palmera,3.5,79.0,4,,"Bellavista-La Palmera, Seville ·  2.57 km from city centre",Edreams,Sevilla,exe palmera
 Catalonia Giralda Hotel,3.9,115.0,4,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,catalonia giralda
 AC Hotel Sevilla Fórum by Marriott,3.5,84.0,4,,"Macarena Norte, Seville ·  4.76 km from city centre",Edreams,Sevilla,ac forum
 Becquer Hotel,4.5,139.0,4,,"Historical Center, Seville ·  0.79 km from city centre",Edreams,Sevilla,becquer
